Category,Search keyword,merged_text,cleaned_text,text_translated,topic_id,topic_label
社會領域,社會議題,"【激怒】広陵高校“暴力問題”に被害者父が告発「絶対に許さない」#shorts  #広陵高校  #暴力問題  #野球部の闇  #高校野球  #中井監督 #体罰  #社会問題  #パワハラ #ヤスポケ 
甲子園辞退の衝撃から数日── 広陵高校野球部の暴力問題で被害者の父親が怒りの声をあげました。 「中井監督が辞めても、学校 ...",激怒 広陵高校 暴力問題 に被害者父が告発 絶対に許さない shorts 広陵高校 暴力問題 野球部の闇 高校野球 中井監督 体罰 社会問題 パワハラ ヤスポケ 甲子園辞退の衝撃から数日 広陵高校野球部の暴力問題で被害者の父親が怒りの声をあげました 中井監督が辞めても 学校,憤怒的海洛奧高中受害者的父親抱怨暴力問題 並且永遠不會寬恕他們的短褲 科裏奧高中的暴力使棒球隊高中棒球教練Nakai下士懲罰社會問題Yasupoke的黑暗發出黑暗,6,6_受害者_騷擾_虐待_學校
社會領域,社會議題,"#shorts  外资撤离，社會內卷終極表現！出國——潤潮洶湧，-Analyzing the manifestations of involution in Chinese society 
完整版视频，请关注订阅主播，进主页观看，谢谢For the full video, please follow and subscribe to the host and watch it on the ...",shorts 外资撤离 社會內卷終極表現 出國 潤潮洶湧 Analyzing the manifestations of involution in Chinese society 完整版视频 请关注订阅主播 进主页观看 谢谢For the full video please follow and subscribe to the host and watch it on the,shorts 外資撤離 社會內卷終極表現 出國 潤潮洶湧 Analyzing the manifestations of involution in Chinese society 完整版視頻 請關注訂閱主播 進主頁觀看 謝謝For the full video please follow and subscribe to the host and watch it on the,29,29_幫助_生命_您_the
社會領域,社會議題,"包容殘疾的商業優勢 (ESG 社會問題：多樣性) 
esg #esg多樣性#esg包容性#殘疾.",包容殘疾的商業優勢 ESG 社會問題 多樣性 esg esg多樣性 esg包容性 殘疾,包容殘疾的商業優勢 ESG 社會問題 多樣性 esg esg多樣性 esg包容性 殘疾,33,33_性_殘疾_商業_ESG
社會領域,社會議題,"من غير الممكن اعتماد المحتوى الهابط لحماية حقوق المرأة #shorts 
من غير الممكن اعتماد المحتوى الهابط لحماية حقوق المرأة سوزان منصور / عضو مجلس نواب تناقش حلقة الليلة من 52 دقيقة مع فاروق صالح، ...",من غير الممكن اعتماد المحتوى الهابط لحماية حقوق المرأة shorts من غير الممكن اعتماد المحتوى الهابط لحماية حقوق المرأة سوزان منصور عضو مجلس نواب تناقش حلقة الليلة من 52 دقيقة مع فاروق صالح,不可能採用下降內容來保護婦女權利,8,8_下降_出生率_結婚_慢慢
社會領域,社會議題,【参政党】神谷代表、動く｜アフリカ故郷問題｜移民問題、JICAホームタウンサミット  #政治 #参政党 #shorts,参政党 神谷代表 動く アフリカ故郷問題 移民問題 JICAホームタウンサミット 政治 参政党 shorts,選舉權黨代表卡米亞 Kamiya 移動非洲故鄉問題移民問題jica hometown summit政治黨派短褲,13,13_City_非洲_移民_Hiroyuki
社會領域,社會議題,"【フィフィ】日本の移民政策は時代遅れ  #newspicks 
Pontaポイントプレゼントキャンペーンはこちら https://camp.auone.jp/campaign/641087a7453452a0f10d0b15 supported by au ...",フィフィ 日本の移民政策は時代遅れ newspicks Pontaポイントプレゼントキャンペーンはこちら supported by au,Fifi日本的移民政策已過時的報紙Ponta Point贈品活動在這裡得到了AU的支持,20,20_得到_這裡_活動_支持
社會領域,社會議題,Proof that Team JLP Won the Social Issues Debate| Well done Matthew Samuda and Team JLP #politics 😄,Proof that Team JLP Won the Social Issues Debate Well done Matthew Samuda and Team JLP politics,證明JLP團隊贏得了社會問題辯論 做得很好Matthew Samuda和JLP政治團隊,1,1_羅_頻道_外國人_俄羅斯
社會領域,社會議題,"Is the German coalition at loggerheads over social reforms? | Berlin Briefing Podcast 
Click here for the full video: https://youtu.be/iAUk9FSMzLg For more news go to: http://www.dw.com/en/ Follow DW on social ...",Is the German coalition at loggerheads over social reforms Berlin Briefing Podcast Click here for the full video For more news go to Follow DW on social,是關於社會改革的德國聯盟 柏林簡報播客單擊此處以獲取完整視頻以獲取更多新聞 請關注DW關於社交,1,1_羅_頻道_外國人_俄羅斯
社會領域,社會議題,Migrants don’t make you poor…CAPITALISM DOES #jimmythegiant,Migrants don t make you poor CAPITALISM DOES jimmythegiant,移民不會讓你貧窮的資本主義做吉米特 傑特,3,3_考試_線_居民_準備
社會領域,社會議題,"Ayaan Hirsi Ali on Education, Emancipation, and Rejecting Victimhood 
Ayaan Hirsi Ali, Founder of AHA Foundation, sat down with @becomethesignal in 2021 to discuss her backstory, Wokeness and ...",Ayaan Hirsi Ali on Education Emancipation and Rejecting Victimhood Ayaan Hirsi Ali Founder of AHA Foundation sat down with becomethesignal in 2021 to discuss her backstory Wokeness and,Ayaan Hirsi Ali關於教育解放和拒絕受害者Aha Ali Ali基金會的創始人Aha Alsi Ali在2021年坐下,7,7_爭議_博士_直播_應用
社會領域,社會議題,"Kamina Johnson-Smith Destroys Frazer Binns and PNP Lies in Social Issues Debate #politics 🔥🔥😄🔔❎ 
Social issues debate segment illustrated.",Kamina Johnson Smith Destroys Frazer Binns and PNP Lies in Social Issues Debate politics Social issues debate segment illustrated,卡米娜 約翰遜 史密斯 Kamina Johnson Smith,17,17_奧_News_裏_新聞
社會領域,社會議題,#中国社会問題 #中国社会百态 #中国新闻时事  #中国熱門 #銀小玲｜銀小玲阅闻｜2025.8.10,中国社会問題 中国社会百态 中国新闻时事 中国熱門 銀小玲 銀小玲阅闻 2025 8 10,中國社會問題 中國社會百態 中國新聞時事 中國熱門 銀小玲 銀小玲閱聞 2025 8 10,19,19_中國_百態_奇聞_社會
社會領域,社會議題,"Alarming Rise In HIV/AIDS Among Youth | Kanak News Shorts 
Kanak News is Odisha's leading 24x7 news and current affairs TV channel from Eastern Media Limited. Odisha's largest media ...",Alarming Rise In HIV AIDS Among Youth Kanak News Shorts Kanak News is Odisha s leading 24x7 news and current affairs TV channel from Eastern Media Limited Odisha s largest media,青年卡納克新聞短褲坎納克新聞中令人震驚的艾滋病毒艾滋病上升是奧裏薩邦的領先24x7新聞和時事電視頻道 來自東方媒體有限公司奧裏薩邦的最大媒體,17,17_奧_News_裏_新聞
社會領域,社會議題,India&#39;s Two Realities | The Charcha #viral #indian economy #poverty #social issues #india #trending,India 39 s Two Realities The Charcha viral indian economy poverty social issues india trending,印度39 S兩種現實charcha病毒印度經濟貧困社會問題印度趨勢,10,10_增加_案件_急速_數量
社會領域,社會議題,"From Students’ God To Poor Man’s Saviour | Kanak News Shorts 
Kanak News is Odisha's leading 24x7 news and current affairs TV channel from Eastern Media Limited. Odisha's largest media ...",From Students God To Poor Man s Saviour Kanak News Shorts Kanak News is Odisha s leading 24x7 news and current affairs TV channel from Eastern Media Limited Odisha s largest media,從學生神到窮人的救星卡納克新聞短褲坎納克新聞是奧裏薩邦的24x7新聞和東方媒體有限公司的時事電視頻道 奧裏薩邦的最大媒體,17,17_奧_News_裏_新聞
社會領域,社會議題,"궤도가 생각하는 한국 사회의 가장 큰 문제점. 화좀 내지 마세요 제발ㅜ 
shorts #쇼츠 #추천 #사회 #문제.",궤도가 생각하는 한국 사회의 가장 큰 문제점 화좀 내지 마세요 제발ᅮ shorts 쇼츠 추천 사회 문제,不要成為韓國社會的最大問題 該社會跟蹤認為 短褲短褲建議社會問題,9,9_短褲_家庭暴力_病毒_醜聞
社會領域,社會議題,"الترقيم ما حل مشكلة التكاتك! #shorts 
صاحب تكتك: الترقيم ما حل مشكلة التكاتك وبعده يتعرض للحجز تناقش حلقة الليلة من 52 دقيقة مع فاروق صالح، ""التكتك.. رخصُه أنقذ ...",الترقيم ما حل مشكلة التكاتك shorts صاحب تكتك الترقيم ما حل مشكلة التكاتك وبعده يتعرض للحجز تناقش حلقة الليلة من 52 دقيقة مع فاروق صالح التكتك رخص ه أنقذ,編號尚未解決tick的問題,5,5_社交_13_有限_表情
社會領域,社會議題,미국 사회 문제로 번져 버린 케데헌,미국 사회 문제로 번져 버린 케데헌,Kedeheon已經蔓延到美國社會問題,2,2_AI_歌曲_最新_音樂
社會領域,社會議題,"المجتمع و تقديسه و اعتباره احد الاصنام - تجربة مع الامام علي امير المؤمنين (عليه السلام) 
المجتمع و تقديسه و اعتباره احد الاصنام تجربة مع الامام علي امير المؤمنين (عليه السلام) مجاملة الشعب و المجتمع على حساب الحقيقة هنري ...",المجتمع و تقديسه و اعتباره احد الاصنام تجربة مع الامام علي امير المؤمنين عليه السلام المجتمع و تقديسه و اعتباره احد الاصنام تجربة مع الامام علي امير المؤمنين عليه السلام مجاملة الشعب و المجتمع على حساب الحقيقة هنري,社會及其成聖並考慮到這是偶像之一 是與忠實 和平降臨的司令伊瑪目 阿里 Imam Ali 的經歷,7,7_爭議_博士_直播_應用
社會領域,社會議題,"Major Challenges Pakistan Faces on Kashmir Issue ? | Talk Show SAMAA 
talkshowsamaa #samaatalkshow #samaatv #straighttalkwithayeshabakhsh #ayeshabakhsh #YoumeIstehsalKashmir ...",Major Challenges Pakistan Faces on Kashmir Issue Talk Show SAMAA talkshowsamaa samaatalkshow samaatv straighttalkwithayeshabakhsh ayeshabakhsh YoumeIstehsalKashmir,巴基斯坦關於羊絨發行的主要挑戰脫口秀節目samaaaa talkshowshowsamaa samaatalkshow samaatwwwwwwwithhwithhwithhhhalshal,24,24_Samaa_巴基斯坦_samaatv_samaa
社會領域,社會議題,"Shocking revelations about the transgender community | Awam Ki Awaz 
Samaatv #Transgender #khawajaSira #AwamKiAwaz #Society Follow Samaa TV's WhatsApp Channel for breaking news from ...",Shocking revelations about the transgender community Awam Ki Awaz Samaatv Transgender khawajaSira AwamKiAwaz Society Follow Samaa TV s WhatsApp Channel for breaking news from,關於跨性別社區Awam ki awaz samaatv跨性別者Khawajasira Awamkiawaz協會的震驚啟示遵循Samaa TV的WhatsApp頻道 從,24,24_Samaa_巴基斯坦_samaatv_samaa
社會領域,社會議題,"Biwi Ke Dard Say Cheekhain!🤨🤨#crimepatrol #shorts #lahorerang #lahorepuchtahai | J23U 
Crime Patrol features prevailing social issues reenacted and made into documentary style episodes for our viewership. From theft ...",Biwi Ke Dard Say Cheekhain crimepatrol shorts lahorerang lahorepuchtahai J23U Crime Patrol features prevailing social issues reenacted and made into documentary style episodes for our viewership From theft,Biwi ke dard說Cheekhain CrimePatrol短褲Lahorerang lahorepuchtahai J23U犯罪巡邏巡邏功能的特徵是 從盜竊案中重新啟示並製作了紀錄片樣式情節,0,0_犯罪_製_爾_重新
社會領域,社會議題,"【ポケカ】マクドナルドのハッピーセット転売の嵐😇社会問題に…　#ポケカ#ポケモンカード#ハッピーセット#マクドナルド #pokemontcg#pokemoncards#shorts 
【ポケカ】マクドナルドのハッピーセット転売の嵐  社会問題に… #ポケカ#ポケモンカード#ハッピーセット#マクドナルド ...",ポケカ マクドナルドのハッピーセット転売の嵐 社会問題に ポケカ ポケモンカード ハッピーセット マクドナルド pokemontcg pokemoncards shorts ポケカ マクドナルドのハッピーセット転売の嵐 社会問題に ポケカ ポケモンカード ハッピーセット マクドナルド,Pokeka MacDonald的Happy Set Reselloce Social Esserial問題Pokemon Cards Happy Set McDonald s Pokeka pokemontcg Pokemoncards Pokemoncards短褲Pokeka MacDonald的快樂套裝轉售社交問題的舞臺上的社交問題麥克唐納,5,5_社交_13_有限_表情
社會領域,社會議題,"What Was Pakistani Society Like Before 1979? Hear the Army Chief’s Reply | Black and White 
samaatv #hassannisarofficial #hassannisar #blackandwhite Follow Samaa TV's WhatsApp Channel for breaking news from ...",What Was Pakistani Society Like Before 1979 Hear the Army Chief s Reply Black and White samaatv hassannisarofficial hassannisar blackandwhite Follow Samaa TV s WhatsApp Channel for breaking news from,1979年之前的巴基斯坦社會是什麼 聽到陸軍酋長的回答黑人和白色samaatv hassannisarofficial hassannisar blackandwhite關注薩馬電視臺的whatsapp頻道 以獲取來自,1,1_羅_頻道_外國人_俄羅斯
