Topic,Search keyword,merged_text,cleaned_text,text_translated,topic_id,topic_label
社會議題,社會議題,"[Digest] Day-1 The Rise of AgeTech and the Care Economy 
As a country that has long faced the challenges of an aging society, Japan has become a pioneer in addressing these issues.",Digest Day 1 The Rise of AgeTech and the Care Economy As a country that has long faced the challenges of an aging society Japan has become a pioneer in addressing these issues,Digest第1天 Agetech的興起和護理經濟作為一個長期以來一直面臨著衰老社會的挑戰的國家已成為解決這些問題的先驅,5,5_2025_問題_社會_年
社會議題,社會議題,"Identity Revealed: Area, Age &amp; Tribes of Man and Woman Gunned Down for &#39;Honour&#39; 
samaatv #samaatv #SamaaStories #TrueStories #MysteryUnveiled #Assassination #balochistan #tribaljustice ...",Identity Revealed Area Age amp Tribes of Man and Woman Gunned Down for 39 Honour 39 samaatv samaatv SamaaStories TrueStories MysteryUnveiled Assassination balochistan tribaljustice,身份揭示了男女槍殺的地區年齡安培部落39榮譽39 samaatv samaatv samaastories truestories truestories Mysteryunveiled刺殺Balochistan tribaljustice tribaljustice tribaljustice,3,3_犯罪_製_羅_並
社會議題,社會議題,"In Conversation: BIC Brussels on education and societal attitudes that empower youth 
Rachel Bayani and Alessandro Benedetti of the BIC's Brussels Office reflect on how youth are not passive inheritors of today's ...",In Conversation BIC Brussels on education and societal attitudes that empower youth Rachel Bayani and Alessandro Benedetti of the BIC s Brussels Office reflect on how youth are not passive inheritors of today s,在對話中 布魯塞爾關於教育和社會態度 使年輕人雷切爾 巴亞尼 Rachel Bayani 和亞歷山德羅 貝尼迪蒂 Alessandro Benedetti 的布魯塞爾辦公室 Brussels Office,2,2_者_真實_無關_教育
社會議題,社會議題,"Exposed: The Brutal Truth About Women’s Place in Society | Samaa Podcast 
samaatv #samaapodcast #FaizImdad #exclusivepodcast #NyabGohar #WomensRights #WomensRightsActivist ...",Exposed The Brutal Truth About Women s Place in Society Samaa Podcast samaatv samaapodcast FaizImdad exclusivepodcast NyabGohar WomensRights WomensRightsActivist,暴露了關於女性在社會中的殘酷真相,6,6_您_Ishiba_選舉_新聞
社會議題,社會議題,"Assistente social, essa situação acontece muito e é grave!!! #serviçosocial #assistentesocial 
Seja bem vinda(o) a esse espaço de trocas. Aproveite! Profa. Celiza Terto. Siga-nos: fale comigo e acesse os nossos principais ...",Assistente social essa situação acontece muito e é grave serviçosocial assistentesocial Seja bem vinda o a esse espaço de trocas Aproveite Profa Celiza Terto Siga nos fale comigo e acesse os nossos principais,社會工作者這種情況發生了很多 很嚴重的助理社會服務 歡迎這種交流空間利用Celiza Terto去與我交談並訪問我們的主要,8,8_我們_研究_通過_社會
社會議題,社會議題,"She quit everything to save lives with sustainable architecture! 
Can architecture change the world? Yasmin Lari proved it CAN! Pakistan's first female architect abandoned everything to save ...",She quit everything to save lives with sustainable architecture Can architecture change the world Yasmin Lari proved it CAN Pakistan s first female architect abandoned everything to save,她辭去一切來挽救生命 可持續建築可以改變世界Yasmin Lari證明 巴基斯坦的第一位女建築師可以放棄一切來拯救,6,6_您_Ishiba_選舉_新聞
社會議題,社會議題,"Mains365 Social Issues Quick Facts | Out Now 
Need a fast, effective revision tool for GS1 & GS2 Social Issues? Mains365: Quick Facts | Social Issues 2025 is your all-in-one ...",Mains365 Social Issues Quick Facts Out Now Need a fast effective revision tool for GS1 GS2 Social Issues Mains365 Quick Facts Social Issues 2025 is your all in one,Mains365社會問題快速事實現在需要一個快速有效的修訂工具 用於GS1 GS2社會問題Mains365快速事實社會問題2025是您的全部,5,5_2025_問題_社會_年
社會議題,社會議題,"#genderequality #womenempowerment #societalissues #BornAGirl #HumanRights #Inequality #haryana #yts 
CSB IAS ACADEMY OFFICIAL Youtube Channel Link ...",genderequality womenempowerment societalissues BornAGirl HumanRights Inequality haryana yts CSB IAS ACADEMY OFFICIAL Youtube Channel Link,genderequalial婦女權力社會無關人類人類權力不平等haryana yts yts csb csb IAS官方YouTube頻道鏈接,6,6_您_Ishiba_選舉_新聞
社會議題,社會議題,"Mains365 Social Issues 2025 | Now Released 
Mains365: Social Issues | 2025 Edition is your complete, current-affairs-based solution — designed to help you write high-quality, ...",Mains365 Social Issues 2025 Now Released Mains365 Social Issues 2025 Edition is your complete current affairs based solution designed to help you write high quality,Mains365社會問題2025現在發布Mains365社會問題2025 Edition是您完整的時事解決方案 旨在幫助您撰寫高質量,5,5_2025_問題_社會_年
社會議題,社會議題,"Pakistan ki abadi par wifaqi wazir ka bayan, Hassan Nisar ne kamal ka sher suna diya | SAMAA TV 
samaatv #BlackandWhite #hassannisar #anylsis #Pakistanpopulation #mustafakamal #poetry #Poverty #infilation SAMAA TV is ...",Pakistan ki abadi par wifaqi wazir ka bayan Hassan Nisar ne kamal ka sher suna diya SAMAA TV samaatv BlackandWhite hassannisar anylsis Pakistanpopulation mustafakamal poetry Poverty infilation SAMAA TV is,巴基斯坦KI ABADI PAR WIFAQI WAZIR KA BAYAN HASSAN NISAR NISAR NE KAMAL KA S S SAR SAR DIYA SAR DIYA相同電視Samaatv Blackandwhite Hassannisar anylsis anylsis anylsi,0,0_的_日本_問題_了
社會議題,社會議題,"信念養成所｜社會議題系列｜人，為什麼會相信陰謀論呢？ 
在這個資訊爆炸的時代，保持清醒的頭腦比以往任何時候都更重要。 讓我們一起學會用理性和同理心來面對這個複雜的世界， ...",信念養成所 社會議題系列 人 為什麼會相信陰謀論呢 在這個資訊爆炸的時代 保持清醒的頭腦比以往任何時候都更重要 讓我們一起學會用理性和同理心來面對這個複雜的世界,信念養成所 社會議題系列 人 為什麼會相信陰謀論呢 在這個資訊爆炸的時代 保持清醒的頭腦比以往任何時候都更重要 讓我們一起學會用理性和同理心來面對這個複雜的世界,1,1_的_出生率_年_是
社會議題,社會議題,"Corte - Pensando em Minas Vidas do Campo 
ESTREIA DA SEMANA | Como vivem e quais os problemas enfrentados hoje pelos mineiros e mineiras do campo? 🗓️ Nessa ...",Corte Pensando em Minas Vidas do Campo ESTREIA DA SEMANA Como vivem e quais os problemas enfrentados hoje pelos mineiros e mineiras do campo Nessa,削減米納斯生活的思考確實在本週的坎波首次亮相 以及該領域的礦工和礦工今天面臨的問題,0,0_的_日本_問題_了
社會議題,社會議題,"Schockierende Statistiken zur Jugendkriminalität @WELTVideoTV 
Aktuelle Statistiken der Bundesregierung zeigen alarmierende Unterschiede in den Kriminalitätsraten nach Nationalitäten, ...",Schockierende Statistiken zur Jugendkriminalität WELTVideoTV Aktuelle Statistiken der Bundesregierung zeigen alarmierende Unterschiede in den Kriminalitätsraten nach Nationalitäten,關於青年犯罪世界的令人震驚的統計數據 聯邦政府當前的統計數據顯示出令人震驚的國籍犯罪率差異,1,1_的_出生率_年_是
社會議題,社會議題,"Why Don’t Women Get Justice Despite Laws in Place? | Samaa Podcast 
samaatv #samaapodcast #FaizImdad #exclusivepodcast #NyabGohar #WomensRights #WomensRightsActivist ...",Why Don t Women Get Justice Despite Laws in Place Samaa Podcast samaatv samaapodcast FaizImdad exclusivepodcast NyabGohar WomensRights WomensRightsActivist,為什麼婦女儘管有法律 但為什麼samaa播客,6,6_您_Ishiba_選舉_新聞
社會議題,社會議題,"They’re Not Just Feeding People  They’re Uplifting Them 
Don't miss more stories like this—subscribe to UnitedTV for real-world impact, real people, and real solutions. #UnitedTV.",They re Not Just Feeding People They re Uplifting Them Don t miss more stories like this subscribe to UnitedTV for real world impact real people and real solutions UnitedTV,他們不僅要養活人們 而且他們不僅會錯過更多的故事,9,9_們_被_她_的
社會議題,社會議題,"藤原竜也、『バトル・ロワイアル』が社会問題化した当時の心境を明かす【さよなら丸の内TOEI】『バトル・ロワイアル』上映前舞台あいさつ 
藤原竜也、脚本の深作健太が登壇した【さよなら丸の内TOEI】『バトル・ロワイアル』上映前舞台あいさつの模様をトーク ...",藤原竜也 バトル・ロワイアル が社会問題化した当時の心境を明かす さよなら丸の内TOEI バトル・ロワイアル 上映前舞台あいさつ 藤原竜也 脚本の深作健太が登壇した さよなら丸の内TOEI バトル・ロワイアル 上映前舞台あいさつの模様をトーク,Fujiwara Tatsuya在戰斗大皇家隊成為社會問題的時候揭示了他的感受 告別了Marunouchi toei Battle Royale問候 然後篩選Fujiwara Tatsuya劇本 由福卡庫薩庫kenta fukasaku kenta fukasaku fukasaku fukasaku fukasaku fukasaku fukasaku在放映之前 Marunouchi Toei Battle Royale問候之前 請篩選Goodbye Marunouchi Toei Battle oyale問候,0,0_的_日本_問題_了
社會議題,社會議題,幾歲以後不能開車？#開車 #交通 #駕駛 #社會議題 #隔熱紙 #中橙隔熱紙,幾歲以後不能開車 開車 交通 駕駛 社會議題 隔熱紙 中橙隔熱紙,幾歲以後不能開車 開車 交通 駕駛 社會議題 隔熱紙 中橙隔熱紙,9,9_們_被_她_的
社會議題,社會議題,"沈富雄指高家瑜忘不掉政壇路　徐巧芯因1事被點名喊：我是妖女 #少康戰情室 #趙少康 #shorts #沈富雄 #民進黨 #賴清德 #大罷免 #罷免 #徐巧芯 #高家瑜 20250729 
訂閱【TVBS戰情室】https://bit.ly/2sDiKcZ 完整版HD集數快速找➔https://bit.ly/2Etctbf 【戰情室上線啦】最真實直播點我 ...",沈富雄指高家瑜忘不掉政壇路 徐巧芯因1事被點名喊 我是妖女 少康戰情室 趙少康 shorts 沈富雄 民進黨 賴清德 大罷免 罷免 徐巧芯 高家瑜 20250729 訂閱 TVBS戰情室 完整版HD集數快速找 戰情室上線啦 最真實直播點我,沈富雄指高家瑜忘不掉政壇路 徐巧芯因1事被點名喊 我是妖女 少康戰情室 趙少康 shorts 沈富雄 民進黨 賴清德 大罷免 罷免 徐巧芯 高家瑜 20250729 訂閱 TVBS戰情室 完整版HD集數快速找 戰情室上線啦 最真實直播點我,7,7_短劇_她_情感_他
社會議題,社會議題,"結婚も出産もしない女たち：自由か、社会問題か？ #賛成 #反対 #賛成vs反対 
今、20代女性の多くが「結婚しない」「子どもはいらない」と言います。 彼女たちはわがまま？それとも時代を切り開く存在？",結婚も出産もしない女たち 自由か 社会問題か 賛成 反対 賛成vs反対 今 20代女性の多くが 結婚しない 子どもはいらない と言います 彼女たちはわがまま それとも時代を切り開く存在,從未結婚或分娩的婦女是自由還是社會問題 現在 反對 反對 反對 反對 反對 二十多歲的許多婦女說自己不結婚 不需要孩子 他們是自私的,1,1_的_出生率_年_是
社會議題,社會議題,"How to Crack Social Justice GS Paper 2 for UPSC Mains 2025 | VisionIAS 
Are you struggling to score well in the Social Justice section of GS Paper 2 for UPSC Mains 2025? With VisionIAS's ...",How to Crack Social Justice GS Paper 2 for UPSC Mains 2025 VisionIAS Are you struggling to score well in the Social Justice section of GS Paper 2 for UPSC Mains 2025 With VisionIAS s,如何破解社會正義GS論文2 for upsc Mains 2025 Visionias您是否正在努力在GS Paper 2的社會正義部分中獲得良好的成績 而UPSC Mains 2025與Visionias s,5,5_2025_問題_社會_年
